Source_Followings	Source_Followers	Sink_Followers	Common_Followings	Distance	Real
147	53	3	0	3.0	-1
249	46	1	0	3.0	-1
47	36	1	0	3.0	-1
179	11	12	0	2.0	-1
162	71	75	0	3.0	-1
24	6	1	0	3.0	-1
547	255	1	0	3.0	-1
80	14	2	0	3.0	-1
50	6	3	0	3.0	-1
19	18	18	0	1.0	1
478	12	3	0	1.0	1
193	141	3	0	3.0	-1
119	6	1	0	1.0	1
8655	240	132	0	1.0	1
23	1	10	0	4.0	-1
371	180	51	0	1.0	1
11	2	1	0	4.0	-1
320	8	2	0	3.0	-1
477	18	1	0	3.0	-1
721	65	78	0	1.0	1
166	20	38	0	2.0	-1
162	34	1	0	3.0	-1
1963	177	1	0	3.0	-1
126	17	3	0	3.0	-1
255	142	48	0	1.0	1
126	38	14	0	3.0	-1
1564	239	1	0	3.0	-1
6	2	2	0	1.0	1
1361	234	1	0	3.0	-1
112	263	2	0	3.0	-1
56	30	2	0	4.0	-1
134	72	155	0	1.0	1
63	80	20	0	1.0	1
247	21	2	0	1.0	1
436	30	20	0	1.0	1
2968	282	1	0	4.0	-1
127	35	1	0	3.0	-1
72	16	199	18	1.0	1
449	122	9	0	1.0	1
4229	333	1	0	1.0	1
179	35	123	0	1.0	1
5	8	768	0	1.0	1
346	34	41	0	1.0	1
397	181	2	0	3.0	-1
124	3	3	0	3.0	-1
164	77	1	0	3.0	-1
72	8	2	0	1.0	1
1165	114	6	0	3.0	-1
237	51	1	0	1.0	1
659	41	56	0	1.0	1
92	2	6	0	1.0	1
66	19	15	0	4.0	-1
3070	139	38	0	1.0	1
80	62	1	0	4.0	-1
452	57	3	0	3.0	-1
203	31	1	0	4.0	-1
87	10	9	0	1.0	1
75	2	4	0	1.0	1
80	26	44	0	1.0	1
1567	110	1	0	3.0	-1
20	19	2951	1	1.0	1
201	521	82	0	1.0	1
16	83	1	0	4.0	-1
217	6	27	0	1.0	1
748	65	1	0	2.0	-1
915	250	481	91	1.0	1
0	3	1	0	2000.0	-1
142	10	1	0	3.0	-1
20	1	5	0	1.0	1
260	47	5	0	1.0	1
24	1	1	0	4.0	-1
391	75	33	0	1.0	1
70	15	3	0	1.0	1
98	187	228	20	1.0	1
1983	118	5	0	2.0	-1
94	92	1	0	3.0	-1
229	17	2035	12	1.0	1
383	41	1	0	2.0	-1
40	22	3	0	4.0	-1
1562	182	1	0	3.0	-1
130	8	5	0	3.0	-1
6	1	12	0	1.0	1
319	57	1	0	3.0	-1
99	32	3	0	3.0	-1
628	68	21	0	1.0	1
72	51	10	0	1.0	1
1222	50	9	0	1.0	1
5	5	1	0	4.0	-1
0	3	2	0	2000.0	-1
60	61	7	0	3.0	-1
245	17	1	0	1.0	1
235	62	1	0	3.0	-1
13	3	118	0	1.0	1
60	4	1	0	1.0	1
24	2	2	0	4.0	-1
73	65	1	0	3.0	-1
245	37	1	0	2.0	-1
194	53	1	0	3.0	-1
665	23	40	0	1.0	1
867	143	2	0	3.0	-1
318	28	2	0	3.0	-1
216	45	1	0	3.0	-1
78	9	2	0	4.0	-1
6261	662	99	0	1.0	1
492	99	33	0	1.0	1
406	64	19	0	1.0	1
191	54	4	0	1.0	1
252	72	1	0	4.0	-1
912	16	664	0	1.0	1
4	9	2	0	3.0	-1
295	50	1	0	4.0	-1
100	7	1	0	3.0	-1
90	20	33	4	1.0	1
300	53	52	0	1.0	1
222	15	5	0	1.0	1
209	409	2	0	3.0	-1
35429	1446	1	0	3.0	-1
727	49	26	0	1.0	1
1	4	1	0	1.0	1
1004	111	2	0	3.0	-1
59	210	1	0	3.0	-1
78	14	9	0	1.0	1
1	68	1	0	2000.0	-1
3940	30	1	0	4.0	-1
5539	126	1	0	3.0	-1
3	2	1	0	1.0	1
6	19	1	0	4.0	-1
39	3	1	0	4.0	-1
21	7	32	0	1.0	1
272	32	89	29	1.0	1
1368	373	1681	323	1.0	1
126	146	103	35	1.0	1
156	39	2	0	3.0	-1
105	7	2	0	1.0	1
143	57	1	0	3.0	-1
3919	247	1351	0	1.0	1
551	51	6	0	1.0	1
2	2	1	0	1.0	1
49	2	37	0	4.0	-1
1499	140	2	0	1.0	1
95	114	110	0	1.0	1
133	10	39	0	1.0	1
462	111	1	0	3.0	-1
69	7	1	0	3.0	-1
527	33	1003	11	1.0	1
241	37	1	0	3.0	-1
273	8	1	0	2.0	-1
3	92	873	2	1.0	1
50	9	1	0	4.0	-1
183	35	22	0	1.0	1
663	70	1	0	3.0	-1
248	70	1	0	3.0	-1
474	40	25	0	1.0	1
55	4	1	0	1.0	1
208	10	62	0	1.0	1
179	24	2	0	3.0	-1
240	42	1	0	1.0	1
152	57	7	0	1.0	1
314	246	58	16	1.0	1
737	186	1	0	3.0	-1
82	215	1	0	3.0	-1
26	37	21	0	1.0	1
1	38	3	0	1.0	1
319	72	1	0	3.0	-1
83	1	3	0	3.0	-1
16	1	1	0	4.0	-1
38	7	5	0	1.0	1
38	5	1	0	4.0	-1
372	125	1	0	3.0	-1
613	270	2	0	1.0	1
4235	97	54	0	1.0	1
3	1	95	1	1.0	1
135	95	78	0	1.0	1
113	5	6	0	1.0	1
98	563	1	0	3.0	-1
20	165	3	0	1.0	1
168	41	1	0	3.0	-1
1476	87	2	0	1.0	1
127	72	8	0	4.0	-1
318	317	1783	0	1.0	1
89	12	51	0	1.0	1
0	309	2	0	2000.0	-1
719	130	47	0	1.0	1
1730	169	1	0	5.0	-1
308	86	1	0	3.0	-1
16	1119	2	0	4.0	-1
8	57	2	0	4.0	-1
32	3	446	5	1.0	1
22	7	222	0	1.0	1
280	3	1	0	5.0	-1
14	3	414	5	1.0	1
80	7	2	0	3.0	-1
569	38	1	0	3.0	-1
149	8	45	0	2.0	-1
10	4	1	0	4.0	-1
1962	72	62	0	1.0	1
142	71	2	0	3.0	-1
27	1	1	0	1.0	1
18	1	1	0	2000.0	-1
5	424	3432	3	1.0	1
1753	253	1	0	3.0	-1
197	15	1	0	3.0	-1
69	350	2	0	1.0	1
147	11	2	0	3.0	-1
115	107	1	0	3.0	-1
66	2	186	7	1.0	1
662	91	1	0	3.0	-1
92	131	4	0	3.0	-1
410	17	2	0	1.0	1
210	31	1	0	4.0	-1
193	58	1	0	1.0	1
387	179	4	0	3.0	-1
15850	248	3	0	1.0	1
50	11	9	0	3.0	-1
1352	68	1	0	3.0	-1
72	12	13	7	1.0	1
82	39	34	21	1.0	1
97	7	8	0	3.0	-1
193	58	1	0	3.0	-1
19	16	65	14	1.0	1
549	9	124	0	1.0	1
415	70	3	0	4.0	-1
1203	27	1	0	3.0	-1
156	17	1	0	3.0	-1
250	28	80	19	1.0	1
131	58	11	0	3.0	-1
42	5	1	0	3.0	-1
133	67	2	0	3.0	-1
22352	285	21	0	1.0	1
40	17	106	0	1.0	1
96	45	1	0	3.0	-1
137	38	2	0	3.0	-1
1176	31	1	0	3.0	-1
33	24	1	0	4.0	-1
594	102	38	0	3.0	-1
446	31	788	31	1.0	1
377	51	692	36	1.0	1
642	79	1	0	3.0	-1
148	18	72	0	1.0	1
135	29	3	0	1.0	1
2950	155	3	0	1.0	1
12	5	246	4	1.0	1
346	173	62	0	1.0	1
241	31	2	0	3.0	-1
2198	140	1	0	3.0	-1
164	99	3	0	3.0	-1
8	1	1	0	4.0	-1
1501	64	29	0	1.0	1
90	25	1	0	4.0	-1
264	39	9	0	3.0	-1
233	2	24	0	1.0	1
47	19	1869	20	1.0	1
283	12	1	0	3.0	-1
267	23	64	10	1.0	1
241	48	15	0	1.0	1
129	122	57	0	1.0	1
86	107	1	0	1.0	1
33	14	22	0	4.0	-1
30	5	28	0	1.0	1
2	13	1	0	1.0	1
0	1	6	0	2000.0	-1
981	93	4	0	1.0	1
260	67	27	0	1.0	1
637	751	55	0	1.0	1
68	180	5	0	3.0	-1
288	23	8	0	1.0	1
57	5	147	0	1.0	1
2911	521	197	160	1.0	1
102	13	2	0	3.0	-1
5746	316	1	0	2.0	-1
470	93	12	0	1.0	1
4343	47	1	0	1.0	1
179	175	1	0	3.0	-1
45	8	1	0	1.0	1
358	56	2	0	1.0	1
26	6	99	5	1.0	1
2350	33	1	0	3.0	-1
14	10	39	0	3.0	-1
435	50	27	0	1.0	1
230	19	40	0	1.0	1
414420	2821	5	0	1.0	1
195	28	552	11	1.0	1
174	110	2	0	3.0	-1
1113	160	13	0	1.0	1
25	1	1	0	1.0	1
51	3	2002	7	1.0	1
19	33	1	0	3.0	-1
27	4	1	0	1.0	1
522	160	1051	42	1.0	1
5	2	1	0	4.0	-1
206	250	309	6	1.0	1
1	52	71	0	1.0	1
326	52	1	0	3.0	-1
286	34	10	0	1.0	1
104	36	1	0	3.0	-1
510	52	2	0	2.0	-1
429	69	1	0	3.0	-1
21	14	1	0	1.0	1
466	7	5	0	1.0	1
32	26	7	0	1.0	1
882	130	212	0	1.0	1
367	526	1	0	3.0	-1
0	59	2	0	2000.0	-1
30	10	13	0	1.0	1
113	10	1	0	3.0	-1
243	639	3	0	3.0	-1
399	119	33	4	1.0	1
35	14	471	13	1.0	1
79	6	1	0	4.0	-1
111	5	4	0	3.0	-1
19	8	1	0	3.0	-1
11	5	1	0	4.0	-1
29	4	259	1	1.0	1
72	51	5	0	3.0	-1
118	25	5	0	1.0	1
271	76	8	0	3.0	-1
169	8	4	0	3.0	-1
99	35	20	0	1.0	1
187	30	214	4	1.0	1
185	14	1	0	4.0	-1
11	19	143	1	1.0	1
827	124	2	0	2.0	-1
51	29	23	27	1.0	1
175	22	12	0	1.0	1
34	5	1	0	3.0	-1
277	40	1327	24	1.0	1
519	81	2	0	1.0	1
1665	160	44	0	1.0	1
93	2	1	0	1.0	1
107	6	1	0	4.0	-1
10	3	1	0	4.0	-1
147	52	131	27	1.0	1
6	2	1	0	4.0	-1
131	401	1	0	4.0	-1
281	85	2	0	1.0	1
4118	217	63	0	1.0	1
17	38	22	7	1.0	1
2641	113	1	0	3.0	-1
248	15	73	0	1.0	1
1158	199	1	0	2.0	-1
350	34	57	0	1.0	1
319	16	7	0	3.0	-1
1005	20	2	0	3.0	-1
88	545	5	0	1.0	1
135	12	1	0	3.0	-1
119	9	1	0	4.0	-1
2	1	60	0	3.0	-1
55	30	442	9	1.0	1
1896	68	1	0	3.0	-1
104	14	148	6	1.0	1
126	14	2	0	3.0	-1
1	7	89	0	1.0	1
237	26	16	0	1.0	1
146	34	26	0	1.0	1
112	62	10	0	1.0	1
1212	200	1	0	3.0	-1
16	22	8	0	4.0	-1
94	34	1	0	4.0	-1
1448	40	2	0	1.0	1
261	330	910	70	1.0	1
131	43	3	0	2.0	-1
62	31	8	0	1.0	1
385	84	195	4	1.0	1
108	56	1	0	3.0	-1
120	444	436	31	1.0	1
214	34	798	11	1.0	1
14	4	41	0	3.0	-1
4	137	903	0	1.0	1
491	30	1	0	4.0	-1
94	23	7	0	1.0	1
103	56	2	0	1.0	1
78	7	1	0	3.0	-1
443	48	1	0	3.0	-1
115	221	1	0	4.0	-1
56	7	6	0	1.0	1
23	22	25	11	1.0	1
131	401	9	1	1.0	1
6	1	1	0	4.0	-1
0	2	4	0	2000.0	-1
4118	217	1	0	3.0	-1
2149	48	1	0	3.0	-1
35588	919	2	0	2.0	-1
272	68	235	0	1.0	1
655	79	301	0	1.0	1
0	31	1	0	2000.0	-1
95	12	1530	17	1.0	1
51	6	1	0	2.0	-1
1251	139	4	0	1.0	1
29	6	28	0	1.0	1
46	86	99	2	1.0	1
68	69	137	0	1.0	1
1167	26	122	0	1.0	1
86	19	5	0	1.0	1
96	20	1	0	4.0	-1
485	4	1	0	3.0	-1
818	57	15	0	1.0	1
5174	118	4	0	1.0	1
119	72	1	0	3.0	-1
64	6	1	0	4.0	-1
1474	107	1	0	3.0	-1
38	8	2	0	3.0	-1
319	57	17	0	1.0	1
393	27	2	0	3.0	-1
538	17	2	0	1.0	1
615	74	2	0	3.0	-1
25	5	17	12	1.0	1
8	1	6	0	4.0	-1
16	9	2	0	4.0	-1
1235	80	159	0	2.0	-1
103	16	1	0	3.0	-1
407	33	28	0	1.0	1
76	5	2	0	4.0	-1
69	8	1	0	1.0	1
2	1	1	0	2000.0	-1
57	9	19	0	1.0	1
153	82	2014	16	1.0	1
665	46	2	0	3.0	-1
64	12	10	0	3.0	-1
2133	159	1	0	3.0	-1
339	28	1	0	4.0	-1
75	19	1	0	4.0	-1
112	323	1	0	3.0	-1
124	40	13	0	3.0	-1
583	170	5	0	3.0	-1
112	41	18	0	1.0	1
140	23	11	0	1.0	1
67	20	2	0	4.0	-1
80	31	142	8	1.0	1
2608	972	19	0	1.0	1
18	35	1	0	4.0	-1
7890	367	1	0	3.0	-1
48	2	5	0	1.0	1
645	5	2	0	1.0	1
71	17	1	0	3.0	-1
358	56	90	0	1.0	1
26	9	1267	0	1.0	1
53	15	80	3	1.0	1
25	126	662	2	1.0	1
16	2	3	0	4.0	-1
338	30	2	0	1.0	1
41	2	11	0	1.0	1
22	10	66	0	1.0	1
175	33	1	0	1.0	1
113	22	17	0	1.0	1
111	10	131	0	1.0	1
10	10	2	0	1.0	1
113	176	1	0	3.0	-1
139	30	1	0	4.0	-1
9	5	1	0	1.0	1
618	113	1	0	3.0	-1
240	19	2	0	1.0	1
950	87	55	0	1.0	1
76	13	9	0	1.0	1
129	5	1	0	3.0	-1
159	7	76	12	1.0	1
125	1	2	0	1.0	1
1	1	1	0	4.0	-1
5	8	2	0	4.0	-1
109	14	1	0	1.0	1
1	1	1	0	2000.0	-1
32	9	343	0	1.0	1
1955	45	30	0	1.0	1
159	19	18	0	1.0	1
29	6	2	0	1.0	1
7401	153	2	0	3.0	-1
136	1	3654	2	1.0	1
90	76	1	0	4.0	-1
43	8	2	0	3.0	-1
4585	124	1	0	3.0	-1
24	8	1	0	4.0	-1
19	7	1	0	4.0	-1
132	4	1	0	3.0	-1
297	13	28	0	1.0	1
244	21	1	0	4.0	-1
182	9	1	0	3.0	-1
88	82	60	0	3.0	-1
102	59	1	0	1.0	1
590	43	9	0	1.0	1
51	1	203	9	1.0	1
9	3	37	3	1.0	1
37	14	2	0	4.0	-1
21	2	1	0	4.0	-1
431	85	18	0	2.0	-1
4	8	1	0	5.0	-1
67	47	19	0	1.0	1
2765	48	1	0	3.0	-1
1912	134	284	11	1.0	1
1235	66	105	0	1.0	1
23	156	200	2	1.0	1
23	10	35	2	1.0	1
46	37	3	0	3.0	-1
433	52	1	0	3.0	-1
1746	126	9	0	3.0	-1
100	13	30	0	1.0	1
114	22	1	0	3.0	-1
200	86	34	0	1.0	1
2251	67	1	0	3.0	-1
8391	262	2	0	3.0	-1
1	16	106	0	1.0	1
122	10	1	0	3.0	-1
222	42	67	30	1.0	1
155	2	1	0	4.0	-1
3	1	116	0	1.0	1
33	1	24	0	3.0	-1
673	100	1	0	3.0	-1
1079	31	1	0	3.0	-1
32	19	1	0	3.0	-1
207	55	1	0	4.0	-1
16	1	1	0	1.0	1
6549	146	12	0	1.0	1
40	6	4	0	1.0	1
122	29	1	0	3.0	-1
8	2	11	0	3.0	-1
154	26	2	0	3.0	-1
20093	496	1	0	1.0	1
87	58	1172	25	1.0	1
389	134	100	0	1.0	1
78	7	1	0	3.0	-1
1219	48	1	0	3.0	-1
1	8	1	0	2000.0	-1
5217	217	118	0	1.0	1
138	23	16	0	3.0	-1
790	71	1	0	4.0	-1
249	116	2	0	3.0	-1
91	41	1	0	4.0	-1
12829	1175	9	0	1.0	1
401	28	1	0	1.0	1
34	46	361	8	1.0	1
32	2	1	0	3.0	-1
152	14	72	0	1.0	1
10413	237	6	0	1.0	1
174	18	57	0	1.0	1
717	66	68	0	1.0	1
2366	663	1	0	3.0	-1
0	2	1	0	2000.0	-1
171	27	2	0	1.0	1
623	32	112	68	1.0	1
64	2	1	0	4.0	-1
277	51	13	0	1.0	1
653	95	1	0	3.0	-1
1075	243	41	0	1.0	1
78	74	202	44	1.0	1
23683	577	2	0	2.0	-1
420	56	1	0	2.0	-1
1	92	2914	0	1.0	1
1	3	43	0	1.0	1
61	4	1	0	4.0	-1
9	2	1	0	4.0	-1
73	11	1	0	3.0	-1
4	2	2	0	4.0	-1
19	33	1294	1	1.0	1
95	22	4	0	1.0	1
18	1	2	0	1.0	1
287	194	211	20	1.0	1
3879	318	1	0	2.0	-1
45	109	2	0	3.0	-1
491	31	925	36	1.0	1
30	76	1	0	2.0	-1
26	26	1	0	4.0	-1
247	34	2	0	3.0	-1
26	6	1	0	1.0	1
62	8	3	0	3.0	-1
19	63	1	0	4.0	-1
229	27	30	0	1.0	1
85	6	3	0	4.0	-1
593	56	1	0	3.0	-1
250	21	16	0	1.0	1
70	6	91	13	1.0	1
14	5	852	1	1.0	1
15	2	2002	1	1.0	1
89	213	220	37	1.0	1
865	123	7	0	3.0	-1
30	1	537	0	1.0	1
364	98	1	0	3.0	-1
65	8	4	0	1.0	1
80	40	99	0	1.0	1
94	11	9	0	1.0	1
225	36	1	0	3.0	-1
150	89	87	13	1.0	1
133	50	3	0	3.0	-1
25	21	2	0	3.0	-1
58	14	79	15	1.0	1
29	6	2	0	1.0	1
947	135	3	0	3.0	-1
95	53	401	39	1.0	1
181	10	1	0	3.0	-1
89464	1630	9	0	1.0	1
821	58	70	0	1.0	1
17485	244	2	0	3.0	-1
17	3	1	0	5.0	-1
48	12	1	0	1.0	1
451	69	8	1	3.0	-1
1671	124	1	0	3.0	-1
794	48	2	0	1.0	1
53	9	421	3	1.0	1
17	2	1	0	1.0	1
221	77	20	0	2.0	-1
256	18	1	0	1.0	1
569	38	165	0	1.0	1
120	6	285	6	1.0	1
28	10	2	0	3.0	-1
568	79	19	0	1.0	1
40	141	83	0	1.0	1
1905	85	1	0	3.0	-1
30	3	1	0	4.0	-1
745	30	1	0	1.0	1
6404	184	263	0	1.0	1
2	1	2	0	1.0	1
3233	92	3	0	1.0	1
7890	367	26	0	1.0	1
82322	1235	93	0	1.0	1
3	11	1	0	5.0	-1
2024	285	46	0	1.0	1
125	8	555	11	1.0	1
21	3	5	0	1.0	1
2462	417	1	0	3.0	-1
131	35	2452	1	1.0	1
203	5	249	32	1.0	1
478	17	28	0	1.0	1
195	256	1	0	3.0	-1
2421	102	15	0	1.0	1
170	204	239	16	1.0	1
2	18	139	0	1.0	1
101	35	1	0	3.0	-1
634	168	2	0	3.0	-1
1758	130	1	0	3.0	-1
183	26	570	31	1.0	1
41	2	1	0	3.0	-1
87	3	43	0	1.0	1
469	79	1	0	1.0	1
317	75	1	0	3.0	-1
32	4	1	0	4.0	-1
224	61	3	0	2.0	-1
248	106	1	0	3.0	-1
407	99	2951	10	1.0	1
6	1783	21	0	1.0	1
223	758	2	0	3.0	-1
669	75	82	0	1.0	1
101	20	35	1	1.0	1
10073	126	12	0	3.0	-1
54	8	1	0	3.0	-1
80	10	3	0	3.0	-1
291	60	1130	0	1.0	1
68	28	2	0	3.0	-1
5	4	3	2	1.0	1
130	56	189	10	1.0	1
5083	214	37	0	1.0	1
1896	68	225	0	1.0	1
166	875	65	0	2.0	-1
261	25	13	4	2.0	-1
210	102	1	0	3.0	-1
637	751	81	0	1.0	1
38	8	1	0	4.0	-1
378	100	1	0	3.0	-1
34	14	36	0	1.0	1
193	18	1	0	3.0	-1
15276	260	68	0	1.0	1
145	26	1	0	3.0	-1
720	75	3	0	3.0	-1
62	4	46	0	1.0	1
682	81	1	0	1.0	1
176	542	36	7	1.0	1
392	88	1	0	3.0	-1
203	26	139	0	1.0	1
44	4	2	0	1.0	1
584	157	1291	42	1.0	1
24	23	1	0	4.0	-1
318	436	1	0	1.0	1
1	1	116	0	1.0	1
48	33	20	0	1.0	1
72	30	1	0	5.0	-1
268	1	1	0	1.0	1
32	91	2	0	3.0	-1
292	34	28	0	1.0	1
6590	248	93	0	1.0	1
184	17	11	0	1.0	1
93	5	1	0	4.0	-1
64	25	14	0	3.0	-1
6	29	1	0	4.0	-1
0	11	4	0	2000.0	-1
78	54	40	20	1.0	1
170	8	29	0	1.0	1
165	59	4	0	3.0	-1
1	3	1	0	2000.0	-1
194	29	22	0	2.0	-1
68	57	1	0	4.0	-1
48	8	1	0	3.0	-1
81	9	387	3	1.0	1
935	78	2	0	3.0	-1
717	29	1	0	3.0	-1
125	5	2	0	3.0	-1
440	57	360	0	1.0	1
1053	123	5	0	3.0	-1
338	44	1	0	2.0	-1
254	13	182	5	1.0	1
184	49	2002	14	1.0	1
6879	303	147	0	1.0	1
9604	261	1	0	3.0	-1
172	85	4	0	1.0	1
22	7	1	0	2.0	-1
115	7	4	0	1.0	1
15	4	2	0	2000.0	-1
939	111	7	0	3.0	-1
87	16	5	0	1.0	1
19	5	2	0	4.0	-1
136	170	463	32	1.0	1
555	12	5	0	1.0	1
456	73	1	0	3.0	-1
174	35	1	0	1.0	1
92	30	1	0	4.0	-1
132	15	10	0	1.0	1
399	37	340	13	1.0	1
42	6	1	0	1.0	1
25	13	903	10	1.0	1
215	53	1	0	3.0	-1
62	8	310	0	1.0	1
295	16	2	0	1.0	1
26	1	247	5	1.0	1
61	83	2	0	4.0	-1
46	11	8	0	1.0	1
56	9	1	0	4.0	-1
60	8	6	0	1.0	1
931	83	1789	8	1.0	1
15	22	377	6	1.0	1
297	17	92	0	1.0	1
1951	69	15	0	1.0	1
150	1	1	0	2000.0	-1
198	562	170	16	1.0	1
152	533	1	0	3.0	-1
208	71	2	0	3.0	-1
37	139	6	0	1.0	1
474	197	538	9	1.0	1
97	131	3	1	1.0	1
3	4	1	0	6.0	-1
3552	210	188	0	1.0	1
326	27	4	0	1.0	1
97	4	1	0	3.0	-1
8	38	19	0	1.0	1
46	26	1	0	4.0	-1
910	45	32	0	2.0	-1
672	189	91	0	1.0	1
624	103	418	38	1.0	1
24	7	88	2	1.0	1
70	5	701	0	1.0	1
13	1	4	0	1.0	1
2206	211	469	0	1.0	1
404	176	1	0	3.0	-1
495	23	25	0	1.0	1
215	70	185	0	1.0	1
3629	464	24	0	1.0	1
107	17	15	0	1.0	1
2245	30	58	0	1.0	1
165	59	1541	0	1.0	1
25447	582	36	0	1.0	1
97	47	613	22	1.0	1
18	1	1	0	5.0	-1
292	61	2	1	1.0	1
461	9	1	0	4.0	-1
548	46	40	0	1.0	1
89	38	1	0	4.0	-1
677	167	1	0	3.0	-1
29	15	1	0	4.0	-1
30	3	5	0	1.0	1
438	80	1	0	4.0	-1
38	21	2	0	4.0	-1
43	16	1	0	3.0	-1
88	16	1	0	3.0	-1
1375	111	3	0	3.0	-1
38	8	27	0	1.0	1
20	1	2	0	1.0	1
527	127	1	0	2.0	-1
7	2	28	0	1.0	1
4235	97	2	0	3.0	-1
199	39	1	0	3.0	-1
21	5	136	0	1.0	1
10	5	894	0	1.0	1
49	6	1	0	4.0	-1
677	51	72	0	1.0	1
53	9	2	0	1.0	1
1849	207	450	257	1.0	1
198	36	93	9	1.0	1
3	15	1	0	4.0	-1
2507	383	3	0	3.0	-1
535	83	2	0	3.0	-1
423	48	2	0	3.0	-1
161	10	4	0	1.0	1
746	83	13	0	3.0	-1
127	6	3	0	3.0	-1
97	72	15	0	3.0	-1
1748	38	1	0	3.0	-1
412	99	3	0	1.0	1
123	16	29	0	1.0	1
32	7	6	0	1.0	1
142	20	158	0	1.0	1
303	335	62	0	1.0	1
177	185	1	0	4.0	-1
1550	68	11	0	3.0	-1
653	284	1	0	3.0	-1
50	124	1	0	3.0	-1
254	46	3	0	1.0	1
283	12	7	0	1.0	1
55	24	1	0	3.0	-1
120	94	7	0	1.0	1
410	40	6	0	3.0	-1
93	10	1	0	4.0	-1
892	185	2	0	3.0	-1
951	228	1	0	2.0	-1
175	135	80	0	1.0	1
1081	57	1	0	3.0	-1
1159	167	2	0	3.0	-1
197	210	77	0	1.0	1
112	62	1	0	3.0	-1
183	22	1541	0	1.0	1
12	6	1	0	3.0	-1
255	64	1	0	4.0	-1
0	15	1	0	2000.0	-1
0	407	1	0	2000.0	-1
142	9	16	0	1.0	1
65	16	109	1	1.0	1
90	38	1	0	4.0	-1
125	19	2	0	3.0	-1
209	134	57	0	1.0	1
327	117	3	0	1.0	1
308	28	452	11	1.0	1
64	17	1	0	1.0	1
419	20	193	76	1.0	1
54	6	1	0	4.0	-1
181	14	1	0	3.0	-1
27	173	1	0	4.0	-1
0	4	1	0	2000.0	-1
1668	34	1	0	2.0	-1
10	7	4	0	4.0	-1
92	98	2	0	3.0	-1
64	13	1	0	3.0	-1
79	49	2	0	3.0	-1
361	121	1	0	3.0	-1
151	3	1	0	3.0	-1
123	48	118	8	1.0	1
590	52	4	0	3.0	-1
77	15	37	13	1.0	1
851	80	36	0	1.0	1
72	129	1	0	4.0	-1
202	48	1	0	1.0	1
244	26	25	0	1.0	1
372	143	14	0	1.0	1
0	31	2	0	2000.0	-1
92	50	9	5	1.0	1
56	23	1	0	1.0	1
154	103	4	0	3.0	-1
51	6	2	0	3.0	-1
1219	48	276	0	1.0	1
233	30	4	0	3.0	-1
259	239	12	0	1.0	1
60	6	1	0	1.0	1
205	31	1	0	4.0	-1
129	116	26	0	1.0	1
12	10	2	0	4.0	-1
277	209	1	0	3.0	-1
222	35	27	0	2.0	-1
170	6	24	0	1.0	1
110	4	1	0	4.0	-1
25	11	1	0	4.0	-1
144	8	254	0	1.0	1
74	7	11	0	3.0	-1
2141	381	10	0	2.0	-1
1183	182	63	0	1.0	1
272	33	2532	8	1.0	1
525	53	1	0	4.0	-1
174	51	2	0	2.0	-1
154	252	1177	41	1.0	1
33	4	2	0	1.0	1
92	45	1	0	3.0	-1
118	12	1	0	5.0	-1
243	29	6	0	1.0	1
1207	197	4	0	1.0	1
149	69	39	0	1.0	1
2350	33	5	0	1.0	1
87	9	415	0	1.0	1
199	28	19	0	1.0	1
28456	326	64	0	1.0	1
82	9	33	3	1.0	1
251	120	33	0	1.0	1
381	130	1	0	3.0	-1
333	59	3	0	1.0	1
95	69	2	0	1.0	1
1522	271	64	0	1.0	1
290	508	337	39	1.0	1
226	25	1	0	3.0	-1
409	319	164	29	1.0	1
300	34	2	0	3.0	-1
646	39	325	0	1.0	1
30	14	46	0	1.0	1
24	2	3	0	4.0	-1
34	7	1	0	4.0	-1
277	160	1	0	3.0	-1
77	32	4	0	3.0	-1
59	41	1	0	4.0	-1
265	17	56	0	3.0	-1
22	37	75	0	1.0	1
357	38	1	0	3.0	-1
327	19	3	0	1.0	1
142	10	2	0	1.0	1
11	3	1	0	1.0	1
444	152	3	0	3.0	-1
3378	232	99	0	1.0	1
42	6	1	0	4.0	-1
1280	183	4	0	2.0	-1
20	96	34	0	1.0	1
6	4	1	0	4.0	-1
2000	190	17	0	2.0	-1
94	3	23	0	1.0	1
47	9	818	11	1.0	1
1364	218	101	0	2.0	-1
108	79	24	0	3.0	-1
991	176	1	0	2.0	-1
124	3	1	0	2.0	-1
266	555	351	0	1.0	1
186	17	1	0	3.0	-1
105	124	5	0	3.0	-1
752	93	1	0	3.0	-1
39	34	70	10	1.0	1
1073	267	1	0	3.0	-1
24	5	1	0	4.0	-1
21	5	1	0	1.0	1
596	216	1	0	4.0	-1
517	66	903	0	1.0	1
2046	80	29	0	1.0	1
105	4	11	0	3.0	-1
2	9	1	0	4.0	-1
2053	148	5	0	1.0	1
774	70	1	0	1.0	1
752	40	1	0	4.0	-1
349	18	5	0	1.0	1
5485	364	2	0	2.0	-1
1534	172	1	0	3.0	-1
2455	258	1	0	3.0	-1
200	86	1	0	3.0	-1
676	67	2	0	3.0	-1
75	7	1	0	3.0	-1
94	6	103	0	1.0	1
47	4	1	0	1.0	1
133	59	948	0	1.0	1
58	10	712	0	1.0	1
607	120	34	0	2.0	-1
38	23	59	16	1.0	1
2001	247	19	12	1.0	1
986	147	168	53	1.0	1
105	137	7	0	1.0	1
620	102	39	13	1.0	1
187	30	663	1	1.0	1
