Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
1265553	583919	3	3	7	0	0	0.0	2.3333333333333335	1	0
4656464	735001	213	15	12	0	0	0.0	0.8	3	0
2644795	1341797	103	35	31	0	0	0.0	0.8857142857142857	3	0
1172155	2727689	135	21	32	0	0	0.0	1.5238095238095237	2	0
850193	1633310	384	252	9	0	0	0.0	0.03571428571428571	3	0
1241127	2218346	197	67	101	0	0	0.0	1.507462686567164	2	0
685920	2256428	2	4	1	0	0	0.0	0.25	1	0
2410188	441416	6	1	147	0	0	0.0	147.0	0	0
3290856	2307351	80	21	191	0	1	0.0125	9.095238095238095	2	0
979178	1385475	104	112	60	0	0	0.0	0.5357142857142857	6	0
3624714	880531	73	826	1	0	0	0.0	0.0012106537530266344	1	0
4281922	2682154	298	46	48	0	0	0.0	1.0434782608695652	3	0
112337	1757359	58	57	9	0	0	0.0	0.15789473684210525	1	0
1796347	56490	14	9	457	0	0	0.0	50.77777777777778	0	0
2615064	1059628	250	103	11	0	0	0.0	0.10679611650485436	1	0
2025782	2998026	14	17	919	0	1	0.07142857142857142	54.05882352941177	1	4
4401540	4866537	800	190	162	0	0	0.0	0.8526315789473684	19	0
4489853	1813118	25	3	64	0	2	0.08	21.333333333333332	0	0
1420943	393185	194	46	591	0	8	0.041237113402061855	12.847826086956522	7	5
3634039	1739895	54	35	1	0	0	0.0	0.02857142857142857	1	0
1656617	4238451	56	18	1643	0	0	0.0	91.27777777777777	2	0
1787982	3826631	113	28	56	0	2	0.017699115044247787	2.0	2	0
318045	1032137	758	107	86	0	7	0.009234828496042216	0.8037383177570093	4	4
4004861	1873786	35	15	3	0	0	0.0	0.2	0	0
159835	1393545	75	15	31	0	0	0.0	2.066666666666667	2	0
4850321	1871838	988	113	5	0	0	0.0	0.04424778761061947	5	0
3264587	4194670	2	3	105	0	2	1.0	35.0	2	1
2779375	4306418	271	12	1	0	0	0.0	0.08333333333333333	1	0
385886	2876821	75	10	17	0	0	0.0	1.7	2	0
2420500	815918	16	5	19	0	0	0.0	3.8	0	0
44777	2385812	450	685	88	0	0	0.0	0.12846715328467154	5	0
645930	4158577	112	37	6	0	0	0.0	0.16216216216216217	2	0
4785262	3376122	47	9	44	0	0	0.0	4.888888888888889	0	0
4604355	3720159	64	23	9	0	0	0.0	0.391304347826087	1	0
1897340	4174600	136	11	20	0	0	0.0	1.8181818181818181	2	0
1077500	4020372	84	23	23	0	0	0.0	1.0	3	0
321664	4854367	67	3	2	0	0	0.0	0.6666666666666666	2	0
1063379	4007838	42	9	86	0	4	0.09523809523809523	9.555555555555555	3	2
2077835	1252520	78	5	1443	0	4	0.05128205128205128	288.6	11	1
3964867	3030052	37	15	1	0	0	0.0	0.06666666666666667	0	0
3279253	1906414	20	8	21	0	0	0.0	2.625	0	0
132244	4525782	20	11	33	0	5	0.25	3.0	5	4
3670190	735442	226	480	94	0	0	0.0	0.19583333333333333	3	0
4536345	4736116	4	70	25	0	0	0.0	0.35714285714285715	1	0
4162724	2297189	160	65	44	0	0	0.0	0.676923076923077	12	0
3040070	4220589	1291	575	28	0	0	0.0	0.04869565217391304	4	0
3662772	673545	213	166	1	0	0	0.0	0.006024096385542169	0	0
1398927	1621495	29	34	27	0	0	0.0	0.7941176470588235	1	0
1506536	4718532	8	15	1	0	0	0.0	0.06666666666666667	0	0
2476451	255684	469	21	65	0	0	0.0	3.0952380952380953	5	0
4762558	3071277	6	15	40	0	1	0.16666666666666666	2.6666666666666665	1	5
4085773	596012	25	11	192	0	1	0.04	17.454545454545453	1	1
4723320	4736574	915	250	1	0	0	0.0	0.004	0	0
2643544	3115867	2	520	1350	0	1	0.5	2.5961538461538463	1	112
4700180	4609800	113	45	66	0	0	0.0	1.4666666666666666	1	0
4496394	4025519	7	7	6	0	0	0.0	0.8571428571428571	1	0
3088798	3490300	38	5	1	0	0	0.0	0.2	1	0
4755524	1155131	98	19	262	0	0	0.0	13.789473684210526	2	0
1085957	4645134	59	33	65	0	0	0.0	1.9696969696969697	1	0
402638	4132283	22	225	30	0	1	0.045454545454545456	0.13333333333333333	1	2
1251710	277412	159	46	166	0	0	0.0	3.608695652173913	1	0
3339475	4505538	287	79	35	0	7	0.024390243902439025	0.4430379746835443	7	6
2203596	3545098	1285	208	12	0	0	0.0	0.057692307692307696	2	0
3604783	2417949	17	9	306	0	3	0.17647058823529413	34.0	1	1
744722	3035894	5	2	58	0	0	0.0	29.0	1	0
3105366	4068600	105	110	19	0	0	0.0	0.17272727272727273	13	0
998989	2218663	48	5	84	0	0	0.0	16.8	1	0
2215070	4274666	228	22	134	0	8	0.03508771929824561	6.090909090909091	9	0
4528658	2240779	52	29	42	0	2	0.038461538461538464	1.4482758620689655	2	0
3410500	1761432	2172	131	526	0	13	0.005985267034990792	4.015267175572519	21	3
1699654	920946	293	51	1	0	0	0.0	0.0196078431372549	1	0
3877282	1063884	1097	154	113	0	0	0.0	0.7337662337662337	10	0
3750964	2225338	29	93	1	0	0	0.0	0.010752688172043012	0	0
1352296	3115867	42	14	1350	0	2	0.047619047619047616	96.42857142857143	2	1
4840973	1183679	114	12	4	0	0	0.0	0.3333333333333333	1	0
366980	4681907	497	114	8	0	0	0.0	0.07017543859649122	4	0
635677	1559963	97	11	22	0	0	0.0	2.0	7	0
2318948	3147339	92	19	195	0	9	0.09782608695652174	10.263157894736842	9	0
2095684	2305236	235	74	248	0	12	0.05106382978723404	3.3513513513513513	4	6
2483074	673835	63	80	82	0	0	0.0	1.025	0	0
4360598	2237246	21	14	87	0	0	0.0	6.214285714285714	0	0
556195	1732644	20	31	84	0	0	0.0	2.7096774193548385	0	0
3175401	947899	31	93	72	0	0	0.0	0.7741935483870968	0	0
4170730	2292482	682	57	60	0	0	0.0	1.0526315789473684	1	0
72653	2799941	167	5	662	0	2	0.011976047904191617	132.4	6	0
2255961	1034604	66	15	17	0	16	0.24242424242424243	1.1333333333333333	8	6
1507880	835556	26	4	295	0	1	0.038461538461538464	73.75	1	1
2007331	525356	2102	249	12	0	0	0.0	0.04819277108433735	1	0
4675122	2114436	195	18	1	0	0	0.0	0.05555555555555555	0	0
3433956	4642515	6	4	21	0	0	0.0	5.25	0	0
176723	2897072	140	49	34	0	0	0.0	0.6938775510204082	9	0
2379544	4193551	55	22	314	0	2	0.03636363636363636	14.272727272727273	2	4
725351	4115049	26	20	23	0	1	0.038461538461538464	1.15	1	0
2924633	1824490	13	45	11	0	0	0.0	0.24444444444444444	1	0
510777	4786397	67	3	147	0	1	0.014925373134328358	49.0	1	0
3908998	1205154	48	10	1	0	0	0.0	0.1	1	0
1818611	2761707	92	8	89	0	0	0.0	11.125	0	0
639712	1237569	29	27	8	0	7	0.2413793103448276	0.2962962962962963	4	5
349900	947032	429	114	324	0	0	0.0	2.8421052631578947	16	0
4295840	1247630	148	37	1	0	0	0.0	0.02702702702702703	1	0
1441324	1337853	385	84	1795	0	1	0.0025974025974025974	21.36904761904762	36	0
895854	631017	102	209	1	0	0	0.0	0.004784688995215311	0	0
311429	1871277	18	3	40	0	3	0.16666666666666666	13.333333333333334	1	0
4778912	4581561	5	14	10	0	0	0.0	0.7142857142857143	0	0
4021227	416770	135	13	709	0	2	0.014814814814814815	54.53846153846154	4	0
364718	740971	36	4	42	0	0	0.0	10.5	0	0
1581769	3783436	407	75	493	0	0	0.0	6.573333333333333	29	0
1281193	2318737	56	51	260	0	8	0.14285714285714285	5.098039215686274	5	9
3185258	1673604	435	77	15	0	0	0.0	0.19480519480519481	1	0
2050130	3056533	22	234	1117	0	1	0.045454545454545456	4.773504273504273	1	2
976723	1459449	564	173	14	0	0	0.0	0.08092485549132948	0	0
2012584	3739374	97	7	44	0	0	0.0	6.285714285714286	1	0
2211598	2251702	8	3	1	0	0	0.0	0.3333333333333333	1	0
43455	3089321	3	3	20	0	0	0.0	6.666666666666667	0	0
4709854	2520306	132	4	11	0	0	0.0	2.75	1	0
1259634	3762710	89	4	4	0	0	0.0	1.0	1	0
2984073	2134566	206	59	49	0	0	0.0	0.8305084745762712	3	0
499918	2476069	311	36	139	0	0	0.0	3.861111111111111	3	0
4594161	4690190	144	18	2	0	0	0.0	0.1111111111111111	1	0
3887909	4149007	330	62	61	0	0	0.0	0.9838709677419355	2	0
3575966	2217102	138	221	12	0	0	0.0	0.05429864253393665	1	0
2486535	1485558	78	13	1140	0	0	0.0	87.6923076923077	2	0
1405861	4520863	121	43	3432	0	20	0.1652892561983471	79.81395348837209	17	3
1201755	4770012	129	68	12	0	0	0.0	0.17647058823529413	1	0
280426	633836	329	44	9	0	0	0.0	0.20454545454545456	3	0
3804963	3952964	177	185	13	0	0	0.0	0.07027027027027027	6	0
2427353	4802825	158	49	28	0	0	0.0	0.5714285714285714	1	0
820476	3387907	822	113	123	0	0	0.0	1.0884955752212389	22	0
1682380	2250016	7	10	37	0	2	0.2857142857142857	3.7	2	4
1280267	769815	154	69	12	0	0	0.0	0.17391304347826086	1	0
4192603	4816705	85	47	6	0	0	0.0	0.1276595744680851	0	0
3356208	2492020	121	11	400	0	4	0.03305785123966942	36.36363636363637	4	1
3929791	148457	6	3	26	0	0	0.0	8.666666666666666	0	0
1823899	4286046	95	53	1	0	0	0.0	0.018867924528301886	0	0
4331537	1652056	277	44	326	0	10	0.036101083032490974	7.409090909090909	10	3
3908998	4560914	48	10	3	0	0	0.0	0.3	1	0
4747177	1806847	54	13	4	0	0	0.0	0.3076923076923077	1	0
974940	630193	366	173	6	0	0	0.0	0.03468208092485549	3	0
1460125	3994296	42	4	2	0	0	0.0	0.5	1	0
4637597	1342881	131	17	89	0	0	0.0	5.235294117647059	1	0
3508003	2499554	281	120	103	0	0	0.0	0.8583333333333333	3	0
1459082	919178	214	92	2	0	0	0.0	0.021739130434782608	1	0
3702662	764672	3	1	29	0	2	0.6666666666666666	29.0	2	1
2584054	3993632	112	75	47	0	6	0.05357142857142857	0.6266666666666667	1	2
1766274	486323	2	12	158	0	0	0.0	13.166666666666666	0	0
3351072	2999602	39	2	10	0	0	0.0	5.0	1	0
390113	2269605	134	27	4	0	0	0.0	0.14814814814814814	1	0
1769172	4789917	32	11	43	0	0	0.0	3.909090909090909	3	0
1926236	1207548	79	53	59	0	0	0.0	1.1132075471698113	1	0
556195	2509295	20	31	63	0	4	0.2	2.032258064516129	14	4
527267	527267	262	327	327	0	262	1.0	1.0	97	97
2387118	3926071	57	85	63	0	5	0.08771929824561403	0.7411764705882353	4	1
1370197	2870961	3306	665	73	0	0	0.0	0.10977443609022557	3	0
1282648	3922287	239	24	3	0	0	0.0	0.125	1	0
4297549	1855236	760	115	104	0	0	0.0	0.9043478260869565	8	0
2586025	1743607	1	1	60	0	1	1.0	60.0	1	1
463927	4279999	38	12	38	0	0	0.0	3.1666666666666665	1	0
307535	3657968	62	19	22	0	3	0.04838709677419355	1.1578947368421053	1	2
304656	1557863	23	3	2	0	0	0.0	0.6666666666666666	1	0
2810307	2589752	92	131	675	0	0	0.0	5.152671755725191	2	0
4279508	3996125	82	35	177	0	0	0.0	5.057142857142857	4	0
4635239	1674922	360	88	103	0	0	0.0	1.1704545454545454	5	0
3124755	3054277	142	3	54	0	0	0.0	18.0	3	0
317706	2204915	190	29	34	0	0	0.0	1.1724137931034482	1	0
3438483	2926409	284	155	169	0	7	0.02464788732394366	1.0903225806451613	11	10
2094402	2870632	2	189	13	0	0	0.0	0.06878306878306878	1	0
2689055	1751669	3	2	860	0	1	0.3333333333333333	430.0	1	1
1776495	4143281	153	80	13	0	0	0.0	0.1625	2	0
4805051	3413656	817	94	43	0	0	0.0	0.4574468085106383	3	0
3349332	3935038	58	64	31	0	2	0.034482758620689655	0.484375	2	5
3366362	4465021	52	20	16	0	0	0.0	0.8	2	0
4777016	2792070	813	69	9	0	0	0.0	0.13043478260869565	5	0
432280	2673055	653	540	2	0	0	0.0	0.003703703703703704	1	0
3985741	2077208	43	3	118	0	0	0.0	39.333333333333336	2	0
269261	211064	126	5	22	0	3	0.023809523809523808	4.4	2	0
2495661	908654	369	120	70	0	0	0.0	0.5833333333333334	15	0
3749479	4158221	552	163	39	0	0	0.0	0.2392638036809816	4	0
910699	3632175	279	17	1	0	0	0.0	0.058823529411764705	1	0
2143970	2300708	4	2	2	0	1	0.25	1.0	2	1
2923160	1674810	38	106	1	0	0	0.0	0.009433962264150943	1	0
2827067	1687828	215	117	136	0	9	0.04186046511627907	1.1623931623931625	6	9
3564592	4411622	93	8	250	0	0	0.0	31.25	2	0
2507725	4509677	10	1	1	0	0	0.0	1.0	0	0
1196738	2372807	181	111	8	0	0	0.0	0.07207207207207207	1	0
4835579	3744352	429	60	104	0	0	0.0	1.7333333333333334	6	0
1219306	649108	133	58	15	0	0	0.0	0.25862068965517243	6	0
1934593	1079393	2336	67	100	0	0	0.0	1.492537313432836	6	0
744113	94587	366	60	4	0	0	0.0	0.06666666666666667	1	0
2390597	3854745	92	30	5	0	0	0.0	0.16666666666666666	1	0
3555447	393625	90	148	10	0	0	0.0	0.06756756756756757	1	0
4440642	1009349	217	29	14	0	0	0.0	0.4827586206896552	2	0
1148590	3599234	163	37	423	0	0	0.0	11.432432432432432	4	0
1557983	1470097	344	73	2	0	0	0.0	0.0273972602739726	1	0
3410018	1917899	157	38	157	0	2	0.012738853503184714	4.131578947368421	5	1
1804869	4014126	372	93	125	0	0	0.0	1.3440860215053763	3	0
3109249	4802541	71	27	20	0	1	0.014084507042253521	0.7407407407407407	1	0
1159762	505004	8	6	6	0	0	0.0	1.0	1	0
4063924	2155326	1	1	1	0	0	0.0	1.0	1	0
738156	996939	72	51	26	0	0	0.0	0.5098039215686274	2	0
3663048	613321	1959	155	22	0	1	0.0005104645227156713	0.14193548387096774	3	0
332150	4063560	31	2	9	0	0	0.0	4.5	0	0
404734	2628026	199	33	16	0	0	0.0	0.48484848484848486	1	0
2418734	3891832	212	45	96	0	0	0.0	2.1333333333333333	1	0
1354510	3072233	51	4	49	0	0	0.0	12.25	1	0
2977727	2274488	71	21	53	0	0	0.0	2.5238095238095237	1	0
3130537	2391295	78	13	43	0	0	0.0	3.3076923076923075	4	0
4375442	1800184	1382	95	5	0	0	0.0	0.05263157894736842	1	0
719372	3282008	189	54	60	0	0	0.0	1.1111111111111112	1	0
1193003	1533225	59	17	780	0	0	0.0	45.88235294117647	2	0
1037273	3510273	28	53	5	0	0	0.0	0.09433962264150944	1	0
1493154	3479764	224	17	100	0	1	0.004464285714285714	5.882352941176471	3	0
2866455	1943495	241	21	956	0	2	0.008298755186721992	45.523809523809526	5	0
3387975	3901894	71	27	85	0	0	0.0	3.1481481481481484	0	0
32410	1809926	145	458	2452	0	5	0.034482758620689655	5.353711790393013	21	2
2573758	4142353	63	4	1	0	0	0.0	0.25	0	0
3770155	4011264	1	5	1360	0	1	1.0	272.0	1	1
1134093	3361377	1000	8	4841	0	167	0.167	605.125	15	1
480196	937170	269	83	2	0	0	0.0	0.024096385542168676	1	0
2682783	2916709	160	22	33	0	0	0.0	1.5	3	0
3127270	2917576	458	54	6	0	0	0.0	0.1111111111111111	1	0
657592	4026238	3222	231	25	0	0	0.0	0.10822510822510822	3	0
2059990	166726	342	69	82	0	17	0.049707602339181284	1.1884057971014492	8	10
207301	3562385	56	16	28	0	0	0.0	1.75	2	0
2587505	4128828	238	25	3	0	0	0.0	0.12	1	0
2632429	458350	1535	108	242	0	16	0.010423452768729642	2.240740740740741	9	6
1649003	2364856	48	26	9	0	0	0.0	0.34615384615384615	3	0
1986843	3872420	267	166	442	0	4	0.0149812734082397	2.6626506024096384	27	3
2371780	3761601	467	167	606	0	0	0.0	3.62874251497006	27	0
2386049	3226708	70	21	35	0	0	0.0	1.6666666666666667	5	0
2761649	4751838	56	15	13	0	0	0.0	0.8666666666666667	1	0
2348561	866252	188	21	89	0	0	0.0	4.238095238095238	1	1
3363170	4762204	49	40	2239	0	16	0.32653061224489793	55.975	13	24
2732568	4673364	546	37	32	0	0	0.0	0.8648648648648649	1	0
783944	192248	6	2	37	0	0	0.0	18.5	1	0
690695	1541089	135	80	5	0	0	0.0	0.0625	0	0
3968886	4726377	128	19	772	0	1	0.0078125	40.63157894736842	2	0
3045484	3540508	58	34	85	0	0	0.0	2.5	3	0
2215364	3326710	95	6	5	0	0	0.0	0.8333333333333334	1	0
4123432	4347720	418	30	2	0	0	0.0	0.06666666666666667	1	0
4848766	4476358	482	124	29	0	0	0.0	0.23387096774193547	3	0
1698708	3322210	2	4	1	0	0	0.0	0.25	0	0
3469806	3480236	68	12	74	0	0	0.0	6.166666666666667	1	0
458450	1816006	235	86	243	0	0	0.0	2.8255813953488373	1	0
1646958	3637891	250	294	14	0	0	0.0	0.047619047619047616	1	0
4176545	1091093	69	15	6	0	0	0.0	0.4	3	0
725351	2887396	26	20	2	0	0	0.0	0.1	1	0
3000020	1408409	278	38	2	0	0	0.0	0.05263157894736842	0	0
450146	1433582	88	5	36	0	0	0.0	7.2	1	0
694259	1000106	72	12	972	0	0	0.0	81.0	3	0
1980589	3041971	30	8	28	0	0	0.0	3.5	1	0
1669475	4737915	162	55	173	0	1	0.006172839506172839	3.1454545454545455	10	0
1891794	3689296	14	1	20	0	0	0.0	20.0	1	0
4647379	265714	224	34	26	0	0	0.0	0.7647058823529411	2	0
2898368	1254149	208	602	7	0	0	0.0	0.011627906976744186	1	0
4367080	2470782	8	4	9	0	0	0.0	2.25	1	0
4035725	1451950	453	146	15	0	0	0.0	0.10273972602739725	3	0
211032	4320210	204	23	51	0	0	0.0	2.217391304347826	0	0
883276	3630714	64	45	257	0	0	0.0	5.711111111111111	2	0
2101844	3368608	1081	279	190	0	91	0.0841813135985199	0.6810035842293907	47	48
830708	2829405	442	76	608	0	11	0.024886877828054297	8.0	16	1
4342546	1697634	10	13	11	0	3	0.3	0.8461538461538461	1	3
3558496	2515473	251	20	244	0	0	0.0	12.2	3	0
3162928	203736	28	2	88	0	0	0.0	44.0	1	0
516411	516411	42	85	85	0	42	1.0	1.0	33	33
774122	3833683	872	160	26	0	9	0.010321100917431193	0.1625	4	6
453237	2398402	20	12	84	0	0	0.0	7.0	0	0
2016763	3477607	17	87	34	0	0	0.0	0.39080459770114945	1	0
2557689	3627558	81	20	328	0	0	0.0	16.4	0	0
1914681	4416737	104	8	225	0	0	0.0	28.125	1	0
596420	2150417	725	22	36	0	0	0.0	1.6363636363636365	5	0
2390953	1653483	1	115	886	0	0	0.0	7.7043478260869565	1	0
263349	263349	1	30	30	0	1	1.0	1.0	1	1
3635468	1150529	130	3	8	0	0	0.0	2.6666666666666665	1	0
2892504	417141	2	8	36	0	0	0.0	4.5	1	0
3015800	2445589	52	26	16	0	0	0.0	0.6153846153846154	1	0
1428894	3004250	31	3	852	0	15	0.4838709677419355	284.0	6	0
2948015	2277825	28	3	73	0	0	0.0	24.333333333333332	2	0
1513954	3816194	354	31	372	0	0	0.0	12.0	5	0
1057063	2475855	86	12	19	0	0	0.0	1.5833333333333333	1	0
3291900	3264759	133	78	24	0	4	0.03007518796992481	0.3076923076923077	1	1
4277632	3780697	2	1	7	0	1	0.5	7.0	1	1
1354205	4498806	25	155	34	0	9	0.36	0.21935483870967742	2	13
4001671	2070652	144	12	5	0	0	0.0	0.4166666666666667	1	0
1997681	1430010	9	1	2	0	0	0.0	2.0	1	0
1398193	1580988	325	151	2821	0	53	0.16307692307692306	18.68211920529801	35	41
2669423	1059347	1	1	1	0	0	0.0	1.0	0	0
3311607	2710040	62	2	1130	0	0	0.0	565.0	3	0
350406	1499157	173	33	39	0	0	0.0	1.1818181818181819	0	0
4278762	4654676	96	33	137	0	0	0.0	4.151515151515151	4	0
3026986	1467434	133	115	22	0	0	0.0	0.19130434782608696	4	0
34372	404434	166	349	33	0	7	0.04216867469879518	0.09455587392550144	2	1
4822763	3906202	2	36	2	0	0	0.0	0.05555555555555555	1	0
940845	4179604	34	14	1	0	0	0.0	0.07142857142857142	1	0
3812950	911192	13	2	106	0	1	0.07692307692307693	53.0	0	0
1323294	795302	12	4	11	0	0	0.0	2.75	1	0
3922910	1971130	275	36	84	0	0	0.0	2.3333333333333335	3	0
1876858	4694047	9	2	4	0	0	0.0	2.0	1	0
990244	3727889	178	42	131	0	0	0.0	3.119047619047619	6	0
1463080	1657513	253	114	6	0	0	0.0	0.05263157894736842	1	0
360145	1697634	65	11	11	0	11	0.16923076923076924	1.0	7	5
900404	3642639	2	3	1	0	0	0.0	0.3333333333333333	0	0
3144629	47172	62	14	26	0	0	0.0	1.8571428571428572	1	0
1800539	65274	25	4	8	0	1	0.04	2.0	1	1
4572390	672373	21	22	1	0	0	0.0	0.045454545454545456	1	0
1865154	3319281	3	16	31	0	0	0.0	1.9375	1	0
3750864	4046240	11	5	19	0	0	0.0	3.8	1	0
2590374	562499	90	30	3	0	0	0.0	0.1	1	0
1443903	1624521	51	17	15	0	0	0.0	0.8823529411764706	1	0
1037273	3841840	28	53	195	0	11	0.39285714285714285	3.6792452830188678	6	18
3077681	1627626	128	23	1	0	0	0.0	0.043478260869565216	1	0
344064	2543169	79	67	59	0	0	0.0	0.8805970149253731	0	0
1656348	3701363	160	9	195	0	0	0.0	21.666666666666668	5	0
1955701	169487	99	35	261	0	0	0.0	7.457142857142857	4	0
4226583	4087743	300	56	22	0	0	0.0	0.39285714285714285	4	0
1789038	4660687	123	11	1097	0	0	0.0	99.72727272727273	5	0
2539663	4309909	14	3	7	0	0	0.0	2.3333333333333335	1	0
1262859	1065029	306	28	119	0	0	0.0	4.25	3	0
457215	2913127	1057	223	18	0	0	0.0	0.08071748878923767	4	0
2358233	978623	665	46	226	0	1	0.0015037593984962407	4.913043478260869	7	0
1465257	1831460	84	9	3	0	0	0.0	0.3333333333333333	1	0
3996950	2027770	76	34	188	0	0	0.0	5.529411764705882	2	0
906736	3541155	3	11	227	0	3	1.0	20.636363636363637	3	11
348928	2846001	31	3	2	0	0	0.0	0.6666666666666666	1	0
4425972	3879495	82	22	9	0	0	0.0	0.4090909090909091	1	0
402638	2793288	22	225	32	0	0	0.0	0.14222222222222222	0	0
4736404	1330101	108	46	193	0	44	0.4074074074074074	4.195652173913044	11	18
463103	1796248	2	5	4	0	0	0.0	0.8	1	0
365217	2357868	34	12	40	0	0	0.0	3.3333333333333335	1	0
3758037	2850304	133	67	5	0	0	0.0	0.07462686567164178	1	0
3815851	4569021	181	80	168	0	11	0.06077348066298342	2.1	12	7
4329917	2641958	228	31	464	0	1	0.0043859649122807015	14.96774193548387	5	0
2062535	4824524	6	71	34	0	0	0.0	0.4788732394366197	1	0
1483946	1415120	18	8	8	0	2	0.1111111111111111	1.0	2	2
3419800	2635670	366	81	1605	0	2	0.00546448087431694	19.814814814814813	27	1
579423	3351826	59	54	38	0	0	0.0	0.7037037037037037	0	0
2634546	1097558	5	4	22	0	1	0.2	5.5	1	0
2549111	1317866	414	51	20	0	0	0.0	0.39215686274509803	2	0
4171946	173152	49	24	416	0	2	0.04081632653061224	17.333333333333332	3	0
745100	4397046	1	2	60	0	0	0.0	30.0	1	0
842600	3023674	5	6	1637	0	0	0.0	272.8333333333333	0	0
672662	557656	194	86	5	0	0	0.0	0.05813953488372093	1	0
3412805	4276858	59	37	14	0	0	0.0	0.3783783783783784	0	0
3920951	1132005	23	75	59	0	0	0.0	0.7866666666666666	3	0
4064173	1856928	1	131	1	0	0	0.0	0.007633587786259542	1	0
4496589	4418909	65	37	266	0	3	0.046153846153846156	7.1891891891891895	3	2
4651549	1017183	24	8	291	0	0	0.0	36.375	1	0
1539221	1743607	82	39	60	0	13	0.15853658536585366	1.5384615384615385	12	11
4210063	1221212	575	68	26	0	0	0.0	0.38235294117647056	4	0
1811974	4651400	33	6	562	0	1	0.030303030303030304	93.66666666666667	1	0
3859368	1955815	133	186	352	0	9	0.06766917293233082	1.89247311827957	14	7
3344156	1549327	2	16	124	0	0	0.0	7.75	1	0
4835338	1919140	51	13	7	0	0	0.0	0.5384615384615384	1	0
1508422	4128172	84	15	278	0	0	0.0	18.533333333333335	2	0
3124898	4334937	71	16	300	0	0	0.0	18.75	1	0
454509	371654	36	3	25	0	2	0.05555555555555555	8.333333333333334	2	0
734050	894206	69	34	129	0	0	0.0	3.7941176470588234	4	0
3071444	3935678	257	184	5	0	0	0.0	0.02717391304347826	2	0
3025822	1892251	60	27	283	0	10	0.16666666666666666	10.481481481481481	9	4
742859	1345907	129	50	56	0	23	0.17829457364341086	1.12	18	12
4273785	4626438	107	18	62	0	0	0.0	3.4444444444444446	2	0
1592175	1189032	222	15	89	0	0	0.0	5.933333333333334	0	0
1537459	3023881	75	16	1035	0	18	0.24	64.6875	16	4
3021833	4075641	2	15	103	0	0	0.0	6.866666666666666	2	3
828060	3010211	333	166	1	0	0	0.0	0.006024096385542169	1	0
4552026	3537296	126	146	24	0	0	0.0	0.1643835616438356	3	0
3825502	4342935	235	62	53	0	0	0.0	0.8548387096774194	1	0
154149	4316209	31	10	215	0	6	0.1935483870967742	21.5	9	2
3700628	892512	12	6	1505	0	6	0.5	250.83333333333334	7	6
4219880	993164	5	2	1	0	1	0.2	0.5	1	1
4158743	1988504	89	55	51	0	0	0.0	0.9272727272727272	1	0
174469	2607520	75	3	3	0	0	0.0	1.0	1	0
1294257	4110253	161	64	24	0	0	0.0	0.375	1	0
3210834	692267	8	20	52	0	1	0.125	2.6	2	1
1351984	707132	55	32	90	0	0	0.0	2.8125	1	0
2129843	4030980	21	2	3	0	0	0.0	1.5	1	0
3673472	3166514	478	50	111	0	2	0.0041841004184100415	2.22	2	0
4350242	4025162	281	87	80	0	0	0.0	0.9195402298850575	21	0
2933042	3955936	7	4	45	0	0	0.0	11.25	0	0
3141828	966766	343	38	282	0	11	0.03206997084548105	7.421052631578948	11	8
1856052	540762	41	7	142	0	11	0.2682926829268293	20.285714285714285	3	2
4118856	1513140	2	4	12	0	2	1.0	3.0	1	1
1790685	225120	425	111	36	0	0	0.0	0.32432432432432434	1	0
235795	809147	283	5	50	0	0	0.0	10.0	1	0
3990263	3188415	4	3	189	0	2	0.5	63.0	2	1
2089	3577720	222	77	20	0	0	0.0	0.2597402597402597	6	0
4593522	1206079	83	35	200	0	7	0.08433734939759036	5.714285714285714	4	3
3946934	2245717	123	17	55	0	1	0.008130081300813009	3.235294117647059	1	1
3794083	4188033	51	37	7	0	5	0.09803921568627451	0.1891891891891892	2	5
4360118	1510938	26	9	469	0	4	0.15384615384615385	52.111111111111114	3	2
2765071	1377452	56	17	77	0	0	0.0	4.529411764705882	2	0
55758	3902791	318	48	291	0	0	0.0	6.0625	3	0
4238946	3231222	656	42	68	0	0	0.0	1.619047619047619	8	0
666253	984663	117	39	5	0	0	0.0	0.1282051282051282	1	0
2044425	4308406	41	7	21	0	0	0.0	3.0	1	0
4632897	529648	395	56	626	0	0	0.0	11.178571428571429	5	0
1148999	3415723	13	3	22	0	0	0.0	7.333333333333333	1	0
216658	3023674	16	19	1637	0	0	0.0	86.15789473684211	1	0
4636928	1681095	141	57	3	0	0	0.0	0.05263157894736842	0	0
442911	25712	360	80	92	0	0	0.0	1.15	10	0
